title,rating,year,actors,runtime,url
Okja,7.3,2017,Tilda Swinton;Paul Dano;Seo-hyun Ahn;Jake Gyllenhaal,120,https://www.imdb.com/title/tt3967856/
Spider-Man: Homecoming,7.4,2017,Tom Holland;Michael Keaton;Robert Downey Jr.;Marisa Tomei,133,https://www.imdb.com/title/tt2250912/
It,7.3,2017,Bill Skarsgård;Jaeden Martell;Finn Wolfhard;Sophia Lillis,135,https://www.imdb.com/title/tt1396484/
Mudbound,7.4,2017,Jason Mitchell;Carey Mulligan;Jason Clarke;Mary J. Blige,134,https://www.imdb.com/title/tt2396589/
The Breadwinner,7.7,2017,Saara Chaudry;Soma Chhaya;Noorin Gulamgaus;Laara Sadiq,94,https://www.imdb.com/title/tt3901826/
Get Out,7.7,2017,Daniel Kaluuya;Allison Williams;Bradley Whitford;Catherine Keener,104,https://www.imdb.com/title/tt5052448/
Wind River,7.7,2017,Elizabeth Olsen;Jeremy Renner;Graham Greene;Kelsey Asbille,107,https://www.imdb.com/title/tt5362988/
God's Own Country,7.7,2017,Josh O'Connor;Alec Secareanu;Gemma Jones;Ian Hart,104,https://www.imdb.com/title/tt5635086/
Den 12. mann,7.4,2017,Thomas Gullestad;Jonathan Rhys Meyers;Marie Blokhus;Mads Sjøgård Pettersen,135,https://www.imdb.com/title/tt3300980/
War for the Planet of the Apes,7.4,2017,Andy Serkis;Woody Harrelson;Steve Zahn;Karin Konoval,140,https://www.imdb.com/title/tt3450958/
Newton,7.7,2017,Rajkummar Rao;Pankaj Tripathi;Anjali Patil;Raghuvir Yadav,106,https://www.imdb.com/title/tt6484982/
L'insulte,7.7,2017,Adel Karam;Kamel El Basha;Camille Salameh;Diamand Bou Abboud,113,https://www.imdb.com/title/tt7048622/
The Disaster Artist,7.4,2017,James Franco;Dave Franco;Ari Graynor;Seth Rogen,104,https://www.imdb.com/title/tt3521126/
Aile Arasinda,7.7,2017,Engin Günaydin;Demet Evgar;Erdal Özyagcilar;Devrim Yakut,124,https://www.imdb.com/title/tt7642818/
Bareilly Ki Barfi,7.5,2017,Ayushmann Khurrana;Kriti Sanon;Rajkummar Rao;Pankaj Tripathi,116,https://www.imdb.com/title/tt6967980/
Kamera o tomeru na!,7.7,2017,Takayuki Hamatsu;Yuzuki Akiyama;Harumi Shuhama;Kazuaki Nagaya,96,https://www.imdb.com/title/tt7914416/
Aloko Udapadi,9.0,2017,Bharatha Hettiarachchi;Uddika Premarathna;Dilhani Ekanayake;Roshan Ravindra;Menaka Peiris,113,https://www.imdb.com/title/tt5963218/
Vikram Vedha,8.4,2017,Pushkar;Madhavan;Vijay Sethupathi;Shraddha Srinath;Kathir,147,https://www.imdb.com/title/tt6148156/
The Death of Stalin,7.3,2017,Steve Buscemi;Simon Russell Beale;Jeffrey Tambor;Andrea Riseborough,107,https://www.imdb.com/title/tt4686844/
Shot Caller,7.3,2017,Nikolaj Coster-Waldau;Omari Hardwick;Lake Bell;Jon Bernthal,121,https://www.imdb.com/title/tt4633690/
Kincsem,7.3,2017,Ervin Nagy;Andrea Petrik;Tibor Gáspár;József Gyabronka,121,https://www.imdb.com/title/tt4964310/
Vremya pervykh,7.3,2017,Evgeniy Mironov;Konstantin Khabenskiy;Vladimir Ilin;Anatoliy Kotenyov,137,https://www.imdb.com/title/tt6673840/
Theeran adhigaaram ondru,8.3,2017,Karthi;Rakul Preet Singh;Abhimanyu Singh;Bose Venkat,157,https://www.imdb.com/title/tt7060460/
Phantom Thread,7.5,2017,Vicky Krieps;Daniel Day-Lewis;Lesley Manville;Julie Vollono,130,https://www.imdb.com/title/tt5776858/
The Great Father,7.3,2017,Mammootty;Arya;Sneha;Anikha Surendran,151,https://www.imdb.com/title/tt5996836/
Angamaly Diaries,8.0,2017,Antony Varghese;Sarath Kumar;Tito Wilson;Reshma Rajan,132,https://www.imdb.com/title/tt6167894/
Mukkabaaz,8.0,2017,Vineet Kumar Singh;Jimmy Sheirgill;Zoya Hussain;Ravi Kishan,154,https://www.imdb.com/title/tt7180544/
Lady Bird,7.4,2017,Saoirse Ronan;Laurie Metcalf;Tracy Letts;Lucas Hedges,94,https://www.imdb.com/title/tt4925292/
Coco,8.4,2017,Adrian Molina;Anthony Gonzalez;Gael García Bernal;Benjamin Bratt;Alanna Ubach,105,https://www.imdb.com/title/tt2380307/
Kiborgy. Heroyi ne vmyrayut,7.8,2017,Vyacheslav Dovzhenko;Roman Yasinovskiy;Andrey Isaenko;Viktor Zhdanov,112,https://www.imdb.com/title/tt7691572/
Mersal,7.8,2017,Joseph Vijay;Nithya Menen;S.J. Suryah;Kajal Aggarwal,172,https://www.imdb.com/title/tt6485666/
The Whiskey Bandit,7.5,2017,Bence Szalay;Zoltán Schneider;Viktor Klem;Piroska Móga,126,https://www.imdb.com/title/tt5871080/
Secret Superstar,7.8,2017,Zaira Wasim;Meher Vij;Raj Arjun;Aamir Khan,150,https://www.imdb.com/title/tt6108090/
Jusqu'à la garde,7.5,2017,Léa Drucker;Denis Ménochet;Thomas Gioria;Mathilde Auneveux,93,https://www.imdb.com/title/tt6002232/
Tikli and Laxmi Bomb,7.8,2017,Chitrangada Chakraborty;Vibhawari Deshpande;Saharsh Kumar Shukla;Divya Unny,151,https://www.imdb.com/title/tt5983262/
Brigsby Bear,7.3,2017,Kyle Mooney;Jorge Lendeborg Jr.;Matt Walsh;Michaela Watkins,97,https://www.imdb.com/title/tt5805752/
Wonder,8.0,2017,Jacob Tremblay;Owen Wilson;Izabela Vidovic;Julia Roberts,113,https://www.imdb.com/title/tt2543472/
Un sac de billes,7.3,2017,Dorian Le Clech;Batyste Fleurial;Patrick Bruel;Elsa Zylberstein,110,https://www.imdb.com/title/tt5091612/
Mom,7.3,2017,Sridevi;Sajal Ali;Akshaye Khanna;Adnan Siddiqui,146,https://www.imdb.com/title/tt5690142/
Dunkirk,7.8,2017,Fionn Whitehead;Barry Keoghan;Mark Rylance;Tom Hardy,106,https://www.imdb.com/title/tt5013056/
Tuntematon sotilas,7.8,2017,Eero Aho;Johannes Holopainen;Jussi Vatanen;Aku Hirviniemi,180,https://www.imdb.com/title/tt4065552/
Darkest Hour,7.4,2017,Gary Oldman;Lily James;Kristin Scott Thomas;Ben Mendelsohn,125,https://www.imdb.com/title/tt4555426/
The Shape of Water,7.3,2017,Sally Hawkins;Octavia Spencer;Michael Shannon;Doug Jones,123,https://www.imdb.com/title/tt5580390/
Marshall,7.3,2017,Chadwick Boseman;Josh Gad;Kate Hudson;Sterling K. Brown,118,https://www.imdb.com/title/tt5301662/
Detroit,7.3,2017,John Boyega;Anthony Mackie;Algee Smith;Jacob Latimore,143,https://www.imdb.com/title/tt5390504/
Paddington 2,7.8,2017,Ben Whishaw;Hugh Grant;Hugh Bonneville;Sally Hawkins,103,https://www.imdb.com/title/tt4468740/
303,7.5,2018,Mala Emde;Anton Spieker;Arndt Schwering-Sohnrey;Thomas Schmuckert,145,https://www.imdb.com/title/tt5451118/
La noche de 12 años,7.5,2018,Antonio de la Torre;Chino Darín;Alfonso Tort;César Troncoso,122,https://www.imdb.com/title/tt6792282/
A Quiet Place,7.5,2018,Emily Blunt;John Krasinski;Millicent Simmonds;Noah Jupe,90,https://www.imdb.com/title/tt6644200/
Hichki,7.5,2018,Rani Mukerji;Rohit Saraf;Sachin Pilgaonkar;Neeraj Kabi,116,https://www.imdb.com/title/tt6588966/
"Ruben Brandt, a gyujto",7.5,2018,Iván Kamarás;Csaba Márton;Gabriella Hámori;Matt Devere,96,https://www.imdb.com/title/tt6241872/
Pájaros de verano,7.5,2018,Ciro Guerra;Carmiña Martínez;José Acosta;Natalia Reyes;Jhon Narváez,125,https://www.imdb.com/title/tt6386748/
Den skyldige,7.5,2018,Jakob Cedergren;Jessica Dinnage;Omar Shargawi;Johan Olsen,85,https://www.imdb.com/title/tt6742252/
Upgrade,7.5,2018,Logan Marshall-Green;Melanie Vallejo;Steve Danielsen;Abby Craden,100,https://www.imdb.com/title/tt6499752/
Lazzaro felice,7.5,2018,Adriano Tardiolo;Agnese Graziani;Alba Rohrwacher;Luca Chikovani,128,https://www.imdb.com/title/tt6752992/
The Hate U Give,7.5,2018,Amandla Stenberg;Regina Hall;Russell Hornsby;Anthony Mackie,133,https://www.imdb.com/title/tt5580266/
Geetha Govindam,7.7,2018,Vijay Deverakonda;Rashmika Mandanna;Subbaraju;Mouryaani,142,https://www.imdb.com/title/tt8590896/
Juzni vetar,8.1,2018,Milos Bikovic;Miodrag Radonjic;Dragan Bjelogrlic;Nebojsa Glogovac,130,https://www.imdb.com/title/tt5207158/
Bizim Için Sampiyon,8.3,2018,Ekin Koç;Farah Zeynep Abdullah;Fikret Kuskan;Sibel Tasçioglu,130,https://www.imdb.com/title/tt9124428/
Avengers: Infinity War,8.4,2018,Joe Russo;Robert Downey Jr.;Chris Hemsworth;Mark Ruffalo;Chris Evans,149,https://www.imdb.com/title/tt4154756/
Spider-Man: Een nieuw universum,8.4,2018,Peter Ramsey;Rodney Rothman;Shameik Moore;Jake Johnson;Hailee Steinfeld;Mahershala Ali,117,https://www.imdb.com/title/tt4633694/
The Guernsey Literary Society,7.4,2018,Jessica Brown Findlay;Tom Courtenay;Michiel Huisman;Katherine Parkinson,124,https://www.imdb.com/title/tt1289403/
Rangasthalam,8.4,2018,Ram Charan;Samantha Akkineni;Aadhi;Jagapathi Babu,170,https://www.imdb.com/title/tt7392212/
Capharnaüm,8.4,2018,Zain Al Rafeea;Yordanos Shiferaw;Boluwatife Treasure Bankole;Kawsar Al Haddad,126,https://www.imdb.com/title/tt8267604/
Tumbbad,8.3,2018,Anand Gandhi;Adesh Prasad;Sohum Shah;Jyoti Malshe;Anita Date;Ronjini Chakraborty,104,https://www.imdb.com/title/tt8239946/
Ready Player One,7.4,2018,Tye Sheridan;Olivia Cooke;Ben Mendelsohn;Lena Waithe,140,https://www.imdb.com/title/tt1677720/
Ratsasan,8.5,2018,Vishnu Vishal;Amala Paul;Radha Ravi;Sangili Murugan,170,https://www.imdb.com/title/tt7060344/
Mahanati,8.5,2018,Keerthy Suresh;Dulquer Salmaan;Samantha Akkineni;Vijay Deverakonda,177,https://www.imdb.com/title/tt7465992/
96,8.6,2018,Vijay Sethupathi;Adithya Bhaskar;Trisha Krishnan;Gouri Kishan,158,https://www.imdb.com/title/tt7019842/
Pariyerum Perumal,8.8,2018,Prabunath;Kathir;Anandhi;Yogi Babu;Lijeesh,154,https://www.imdb.com/title/tt8176054/
C/o Kancharapalem,8.9,2018,Radha Bessy;Subba Rao Vepada;Praneeta Patnaik;Karthik Rathnam,152,https://www.imdb.com/title/tt7391996/
Peranbu,8.9,2018,Mammootty;Sadhana;Anjali;Anjali Ameer,147,https://www.imdb.com/title/tt7738784/
Vada Chennai,8.5,2018,Dhanush;Ameer Sultan;Radha Ravi;Daniel Balaji,164,https://www.imdb.com/title/tt5959980/
K.G.F: Chapter 1,8.3,2018,Yash;Srinidhi Shetty;Ramachandra Raju;Archana Jois,156,https://www.imdb.com/title/tt7838252/
Mid90s,7.4,2018,Sunny Suljic;Katherine Waterston;Lucas Hedges;Na-kel Smith,85,https://www.imdb.com/title/tt5613484/
102 Not Out,7.4,2018,Amitabh Bachchan;Rishi Kapoor;Vijay Raaz;Jimit Trivedi,102,https://www.imdb.com/title/tt6580564/
Ahlat Agaci,8.1,2018,Dogu Demirkol;Murat Cemcir;Bennu Yildirimlar;Hazar Ergüçlü,188,https://www.imdb.com/title/tt6628102/
Constantine: City of Demons,7.4,2018,Matt Ryan;Laura Bailey;Robin Atkin Downes;Rachel Kimsey,90,https://www.imdb.com/title/tt9177882/
Shei xian ai shang ta de,7.4,2018,Mag Hsu;Roy Chiu;Ying-Hsuan Hsieh;Spark Chen;Joseph Huang,100,https://www.imdb.com/title/tt8443704/
Mard Ko Dard Nahin Hota,7.4,2018,Abhimanyu Dasani;Radhika Madan;Mahesh Manjrekar;Gulshan Devaiah,134,https://www.imdb.com/title/tt8055888/
Raid,7.4,2018,Ajay Devgn;Ileana D'Cruz;Amit Bimrot;Saurabh Shukla,122,https://www.imdb.com/title/tt7363076/
Abrahaminte Santhathikal,7.4,2018,Mammootty;Anson Paul;Renji Panicker;Yog Japee,131,https://www.imdb.com/title/tt7345930/
Kelebekler,7.4,2018,Tolga Tekin;Bartu Küçükçaglayan;Tugce Altug;Serkan Keskin,117,https://www.imdb.com/title/tt7318202/
Kona fer í stríð,7.4,2018,Halldóra Geirharðsdóttir;Jóhann Sigurðarson;Juan Camilo Román Estrada;Jörundur Ragnarsson,101,https://www.imdb.com/title/tt7279188/
Blindspotting,7.4,2018,Daveed Diggs;Rafael Casal;Janina Gavankar;Jasmine Cephas Jones,95,https://www.imdb.com/title/tt7242142/
Eighth Grade,7.4,2018,Elsie Fisher;Josh Hamilton;Emily Robinson;Jake Ryan,93,https://www.imdb.com/title/tt7014006/
Journal 64,7.4,2018,Nikolaj Lie Kaas;Fares Fares;Johanne Louise Schmidt;Søren Pilmark,119,https://www.imdb.com/title/tt6916362/
Green Book,8.2,2018,Viggo Mortensen;Mahershala Ali;Linda Cardellini;Sebastian Maniscalco,130,https://www.imdb.com/title/tt6966692/
Andhadhun,8.2,2018,Ayushmann Khurrana;Tabu;Radhika Apte;Anil Dhawan,139,https://www.imdb.com/title/tt8108198/
Uri: The Surgical Strike,8.2,2018,Vicky Kaushal;Paresh Rawal;Mohit Raina;Yami Gautam,138,https://www.imdb.com/title/tt8291224/
Durante la tormenta,7.4,2018,Adriana Ugarte;Chino Darín;Javier Gutiérrez;Álvaro Morte,128,https://www.imdb.com/title/tt6908274/
The Favourite,7.5,2018,Olivia Colman;Emma Stone;Rachel Weisz;Nicholas Hoult,119,https://www.imdb.com/title/tt5083738/
Ballon,7.5,2018,Friedrich Mücke;Karoline Schuch;David Kross;Alicia von Rittberg,125,https://www.imdb.com/title/tt7125774/
A Star Is Born,7.6,2018,Lady Gaga;Bradley Cooper;Sam Elliott;Greg Grunberg,136,https://www.imdb.com/title/tt1517451/
Sayonara no asa ni yakusoku no hana o kazarô,7.5,2018,Manaka Iwami;Miyu Irino;Yôko Hikasa;Hiroaki Hirata,115,https://www.imdb.com/title/tt7339826/
Searching,7.6,2018,John Cho;Debra Messing;Joseph Lee;Michelle La,102,https://www.imdb.com/title/tt7668870/
Aravindha Sametha Veera Raghava,7.6,2018,N.T. Rama Rao Jr.;Pooja Hegde;Jagapathi Babu;Naveen Chandra,162,https://www.imdb.com/title/tt7765910/
Karwaan,7.6,2018,Irrfan Khan;Dulquer Salmaan;Mithila Palkar;Amala Akkineni,114,https://www.imdb.com/title/tt7919680/
Black Panther,7.3,2018,Chadwick Boseman;Michael B. Jordan;Lupita Nyong'o;Danai Gurira,134,https://www.imdb.com/title/tt1825683/
Stree,7.6,2018,Rajkummar Rao;Shraddha Kapoor;Pankaj Tripathi;Aparshakti Khurana,128,https://www.imdb.com/title/tt8108202/
The Tale,7.3,2018,Laura Dern;Jason Ritter;Common;Elizabeth Debicki,114,https://www.imdb.com/title/tt4015500/
Instant Family,7.3,2018,Mark Wahlberg;Rose Byrne;Isabela Merced;Gustavo Escobar,118,https://www.imdb.com/title/tt7401588/
Manbiki kazoku,7.9,2018,Lily Franky;Sakura Andô;Kirin Kiki;Mayu Matsuoka,121,https://www.imdb.com/title/tt8075192/
Christopher Robin,7.3,2018,Ewan McGregor;Hayley Atwell;Bronte Carmichael;Mark Gatiss,104,https://www.imdb.com/title/tt4575576/
Goodachari,7.9,2018,Adivi Sesh;Sobhita Dhulipala;Jagapathi Babu;Prakash Raj,147,https://www.imdb.com/title/tt7758160/
Werk ohne Autor,7.8,2018,Tom Schilling;Sebastian Koch;Paula Beer;Saskia Rosendahl,189,https://www.imdb.com/title/tt5311542/
Wo bu shi yao shen,7.9,2018,Zheng Xu;Yiwei Zhou;Chuan-jun Wang;Zhuo Tan,117,https://www.imdb.com/title/tt7362036/
Padman,7.9,2018,Akshay Kumar;Radhika Apte;Sonam Kapoor;Jyoti Subhash,140,https://www.imdb.com/title/tt7218518/
Raazi,7.8,2018,Alia Bhatt;Vicky Kaushal;Rajit Kapoor;Shishir Sharma,138,https://www.imdb.com/title/tt7098658/
Doragon bôru chô: Burorî,7.8,2018,Masako Nozawa;Aya Hisakawa;Ryô Horikawa;Toshio Furukawa,100,https://www.imdb.com/title/tt7961060/
Isle of Dogs,7.9,2018,Bryan Cranston;Koyu Rankin;Edward Norton;Bob Balaban,101,https://www.imdb.com/title/tt5104604/
Da xiang xidi erzuo,7.8,2018,Yu Zhang;Yuchang Peng;Uvin Wang;Zi Xi,230,https://www.imdb.com/title/tt8020896/
Kler,7.3,2018,Arkadiusz Jakubik;Robert Wieckiewicz;Jacek Braciak;Joanna Kulig,133,https://www.imdb.com/title/tt8738964/
Beoning,7.5,2018,Yoo Ah-in;Steven Yeun;Jeon Jong-seo;Kim Soo-Kyung,148,https://www.imdb.com/title/tt7282468/
Gold,7.3,2018,Akshay Kumar;Mouni Roy;Kunal Kapoor;Amit Sadh,151,https://www.imdb.com/title/tt6173990/
The Ballad of Buster Scruggs,7.3,2018,Joel Coen;Tim Blake Nelson;Willie Watson;Clancy Brown;Danny McCarthy,133,https://www.imdb.com/title/tt6412452/
I Can Only Imagine,7.3,2018,Jon Erwin;J. Michael Finley;Madeline Carroll;Dennis Quaid;Trace Adkins,110,https://www.imdb.com/title/tt6450186/
Hereditary,7.3,2018,Toni Collette;Milly Shapiro;Gabriel Byrne;Alex Wolff,127,https://www.imdb.com/title/tt7784604/
Campeones,7.3,2018,Javier Gutiérrez;Athenea Mata;Juan Margallo;José de Luna,124,https://www.imdb.com/title/tt6793580/
Bohemian Rhapsody,7.9,2018,Rami Malek;Lucy Boynton;Gwilym Lee;Ben Hardy,134,https://www.imdb.com/title/tt1727824/
Sulla mia pelle,7.3,2018,Alessandro Borghi;Massimiliano Tortora;Milvia Marigliano;Jasmine Trinca,100,https://www.imdb.com/title/tt7121252/
Leto,7.3,2018,Roman Bilyk;Irina Starshenbaum;Teo Yoo;Filipp Avdeev,126,https://www.imdb.com/title/tt7342838/
Beautiful Boy,7.3,2018,Steve Carell;Maura Tierney;Jack Dylan Grazer;Oakley Bull,120,https://www.imdb.com/title/tt1226837/
Parmanu: The Story of Pokhran,7.6,2018,John Abraham;Boman Irani;Diana Penty;Anuja Sathe,129,https://www.imdb.com/title/tt6826438/
The Nightingale,7.3,2018,Aisling Franciosi;Michael Sheasby;Maya Christie;Addison Christie,136,https://www.imdb.com/title/tt4068576/
Bhavesh Joshi Superhero,7.6,2018,Harshvardhan Kapoor;Priyanshu Painyuli;Ashish Verma;Shreiyah Sabharwal,154,https://www.imdb.com/title/tt6129302/
Deadpool 2,7.7,2018,Ryan Reynolds;Josh Brolin;Morena Baccarin;Julian Dennison,119,https://www.imdb.com/title/tt5463162/
Badhaai ho,8.0,2018,Ayushmann Khurrana;Neena Gupta;Gajraj Rao;Sanya Malhotra,124,https://www.imdb.com/title/tt7725596/
Zimna wojna,7.6,2018,Joanna Kulig;Tomasz Kot;Borys Szyc;Agata Kulesza,89,https://www.imdb.com/title/tt6543652/
Kimi no suizô o tabetai,8.0,2018,Mahiro Takasugi;Lynn;Yukiyo Fujii;Yuma Uchida,109,https://www.imdb.com/title/tt7236034/
Sanju,7.7,2018,Ranbir Kapoor;Paresh Rawal;Manisha Koirala;Vicky Kaushal,155,https://www.imdb.com/title/tt6452574/
Sir,7.7,2018,Tillotama Shome;Vivek Gomber;Geetanjali Kulkarni;Rahul Vohra,99,https://www.imdb.com/title/tt7142506/
Ölümlü Dünya,7.7,2018,Ahmet Mümtaz Taylan;Alper Kul;Sarp Apak;Irem Sak,107,https://www.imdb.com/title/tt7748244/
Mission: Impossible - Fallout,7.7,2018,Tom Cruise;Henry Cavill;Ving Rhames;Simon Pegg,147,https://www.imdb.com/title/tt4912910/
Müslüm,7.7,2018,Can Ulkay;Timuçin Esen;Zerrin Tekindor;Ayça Bingöl;Erkan Can,136,https://www.imdb.com/title/tt7832124/
Bharat Ane Nenu,7.7,2018,Mahesh Babu;Kiara Advani;Prakash Raj;Sarath Kumar,173,https://www.imdb.com/title/tt6980546/
Incredibles 2,7.6,2018,Craig T. Nelson;Holly Hunter;Sarah Vowell;Huck Milner,118,https://www.imdb.com/title/tt3606756/
BlacKkKlansman,7.5,2018,John David Washington;Adam Driver;Laura Harrier;Topher Grace,135,https://www.imdb.com/title/tt7349662/
Hotel Mumbai,7.6,2018,Dev Patel;Armie Hammer;Nazanin Boniadi;Anupam Kher,123,https://www.imdb.com/title/tt5461944/
October,7.5,2018,Varun Dhawan;Banita Sandhu;Gitanjali Rao;Sahil Vedoliyaa,115,https://www.imdb.com/title/tt7700730/
"Love, Simon",7.6,2018,Nick Robinson;Jennifer Garner;Josh Duhamel;Katherine Langford,110,https://www.imdb.com/title/tt5164432/
Maghzhaye Koochake Zang Zadeh,7.7,2018,Navid Mohammadzadeh;Farhad Aslani;Farid Sajjadi Hosseini;Marjan Ettefaghian,103,https://www.imdb.com/title/tt7901798/
Roma,7.7,2018,Yalitza Aparicio;Marina de Tavira;Diego Cortina Autrey;Carlos Peralta,135,https://www.imdb.com/title/tt6155172/
My Hero Academia: Two Heroes,7.5,2018,Daiki Yamashita;Kenta Miyake;Mirai Shida;Nobuhiko Okamoto,96,https://www.imdb.com/title/tt7745068/
First Man,7.3,2018,Ryan Gosling;Claire Foy;Jason Clarke;Kyle Chandler,141,https://www.imdb.com/title/tt1213641/
1917,8.3,2019,Dean-Charles Chapman;George MacKay;Daniel Mays;Colin Firth,119,https://www.imdb.com/title/tt8579674/
Chhichhore,8.3,2019,Sushant Singh Rajput;Shraddha Kapoor;Varun Sharma;Prateik,143,https://www.imdb.com/title/tt9052870/
Nerkonda Paarvai,7.8,2019,Ajith Kumar;Shraddha Srinath;Abhirami Venkatachalam;Andrea Tariang,157,https://www.imdb.com/title/tt9675716/
Agent Sai Srinivasa Athreya,8.4,2019,Naveen Polishetty;Shruti Sharma;Krishneswara Rao;Suhas,148,https://www.imdb.com/title/tt10214826/
Systemsprenger,7.8,2019,Helena Zengel;Albrecht Schuch;Gabriela Maria Schmeide;Lisa Hagmeister,125,https://www.imdb.com/title/tt8535968/
The Gentlemen,7.8,2019,Matthew McConaughey;Charlie Hunnam;Michelle Dockery;Jeremy Strong,113,https://www.imdb.com/title/tt8367814/
Badla,7.8,2019,Amitabh Bachchan;Taapsee Pannu;Amrita Singh;Antonio Aakeel,118,https://www.imdb.com/title/tt8130968/
The Tashkent Files,7.8,2019,Shweta Basu Prasad;Mithun Chakraborty;Naseeruddin Shah;Pankaj Tripathi,134,https://www.imdb.com/title/tt8108268/
My Hero Academia - Boku no hîrô akademia THE MOVIE - Heroes: Rising - Hîrôzu: Raijingu,7.9,2019,Daiki Yamashita;Nobuhiko Okamoto;Yuka Terasaki;Tomoyo Kurosawa,104,https://www.imdb.com/title/tt11107074/
Corpus Christi,7.7,2019,Bartosz Bielenia;Aleksandra Konieczna;Eliza Rycembel;Tomasz Zietek,115,https://www.imdb.com/title/tt8649186/
And Then We Danced,7.7,2019,Levan Gelbakhiani;Bachi Valishvili;Ana Javakishvili;Kakha Gogidze,113,https://www.imdb.com/title/tt8963708/
The Professor and the Madman,7.3,2019,Mel Gibson;Sean Penn;Eddie Marsan;Natalie Dormer,124,https://www.imdb.com/title/tt5932728/
Cep Herkülü: Naim Süleymanoglu,8.3,2019,Hayat Van Eck;Selen Öztürk;Yetkin Dikinciler;Gürkan Uygun,141,https://www.imdb.com/title/tt9500372/
A Vida Invisível,7.8,2019,Julia Stockler;Carol Duarte;Flávia Gusmão;António Fonseca,139,https://www.imdb.com/title/tt6390668/
Bacurau,7.4,2019,Kleber Mendonça Filho;Bárbara Colen;Thomas Aquino;Silvero Pereira;Thardelly Lima,131,https://www.imdb.com/title/tt2762506/
Little Baby,8.5,2019,Priyanshu Chatterjee;Gulnaz Siganporia;Aadi;Sunnyy Balloria,105,https://www.imdb.com/title/tt8569206/
Asuran,8.5,2019,Dhanush;Manju Warrier;Prakash Raj;Pasupathy,141,https://www.imdb.com/title/tt9477520/
Kaithi,8.5,2019,Karthi;Narain;Ramana;George Maryan,145,https://www.imdb.com/title/tt9900782/
Rocketman,7.3,2019,Taron Egerton;Jamie Bell;Richard Madden;Bryce Dallas Howard,121,https://www.imdb.com/title/tt2066051/
A Beautiful Day in the Neighborhood,7.3,2019,Tom Hanks;Matthew Rhys;Chris Cooper;Susan Kelechi Watson,109,https://www.imdb.com/title/tt3224458/
Gisaengchung,8.6,2019,Kang-ho Song;Sun-kyun Lee;Yeo-jeong Cho;Woo-sik Choi,132,https://www.imdb.com/title/tt6751668/
The Painted Bird,7.4,2019,Petr Kotlár;Nina Sunevic;Alla Sokolova;Stanislav Bilyi,169,https://www.imdb.com/title/tt1667354/
Ya no estoy aqui,7.3,2019,Daniel Garcia;Xueming Angelina Chen;Sophia Metcalf;Coral Puente,112,https://www.imdb.com/title/tt4323594/
The Last Black Man in San Francisco,7.3,2019,Jimmie Fails;Jonathan Majors;Rob Morgan;Tichina Arnold,121,https://www.imdb.com/title/tt4353250/
The Irishman,7.8,2019,Robert De Niro;Al Pacino;Joe Pesci;Harvey Keitel,209,https://www.imdb.com/title/tt1302006/
Joker,8.4,2019,Joaquin Phoenix;Robert De Niro;Zazie Beetz;Frances Conroy,122,https://www.imdb.com/title/tt7286456/
Kumbalangi Nights,8.6,2019,Shane Nigam;Soubin Shahir;Fahadh Faasil;Sreenath Bhasi,135,https://www.imdb.com/title/tt8413338/
Jersey,8.6,2019,Nani;Shraddha Srinath;Sathyaraj;Harish Kalyan,157,https://www.imdb.com/title/tt8948790/
Little Women,7.8,2019,Saoirse Ronan;Emma Watson;Florence Pugh;Eliza Scanlen,135,https://www.imdb.com/title/tt3281548/
The Best of Enemies,7.3,2019,Taraji P. Henson;Sam Rockwell;Babou Ceesay;Anne Heche,133,https://www.imdb.com/title/tt4807408/
